"","TAZ_ID","State","County","Town","RPA","Minority","Low_inc","Jobs30Hwy","Jobs60Trn","Retl30Hwy","Retl60Trn","HEdu20Hwy","HEdu40Trn","Heal20Hwy","Heal40Trn","TrnProdTm","TrnAttrTm","HwyProdTm","HwyAttrTm","JobsAccCmp","RetlAccCmp","HEduAccCmp","HealAccCmp","CongVMT_sqmi","TotalVMT_sqmi","TotalVHT_sqmi","CO_sqmi","NOX_sqmi","VOC_sqmi","CO2_sqmi"
"984",984,"MA","Middlesex","Waltham","MAPC",0.299279928,0,296582,159918,50437,23133,22556,0,714,0,22.683971,22.185213,28.05588,28.78928,263932.1563,43913.90625,17167.23633,543.421082,0,0,0,0,0,0,0
"985",985,"MA","Middlesex","Waltham","MAPC",0.347926267,0.336012862,320435,133147,52683,20598,26642,0,545,0,74.967224,74.096909,23.258829,23.567289,315562.5,51848.27344,25948.88086,530.821228,20968.14535,28204.88209,1379.712664,28.104977,1.180042,0.725389,8416.665941
"986",986,"MA","Middlesex","Waltham","MAPC",0.349609375,0.295454545,305680,115881,51401,18281,22556,0,673,114,57.281166,56.078915,24.659971,25.08535,278918.2813,46731.06641,19375.59375,594.180725,31266.78661,44805.947,2834.637611,50.189385,2.037,1.380754,15617.07317
"987",987,"MA","Middlesex","Waltham","MAPC",0.504875406,0.341772152,292728,83032,51392,14526,22556,0,673,0,56.252003,57.531712,20.61902,20.63652,284428.3438,49932.86719,21663.24609,646.363098,47731.31917,107455.0846,6205.692855,111.369823,4.549692,3.052299,35148.75224
"988",988,"MA","Middlesex","Waltham","MAPC",0.543973941,0.383966245,314033,95748,52299,15249,22556,0,673,114,50.908379,52.167366,19.492432,19.740128,304970.0313,50760.72266,21619.49805,649.790894,70640.74005,121061.9137,6600.644661,125.795476,5.102663,3.276092,38009.10454
"989",989,"MA","Middlesex","Waltham","MAPC",0.592033796,0.430835735,288694,413617,45965,43107,14299,12434,673,283,51.724876,52.877098,21.952997,22.219727,295633.625,45806.23047,14195.39551,651.334961,76243.38782,180357.9062,13185.4553,209.326703,7.605459,5.793901,64689.72467
"990",990,"MA","Middlesex","Waltham","MAPC",0.117283951,0.16748366,318780,59446,47895,13003,14813,0,673,0,56.54269,58.017651,17.580324,17.523254,307878.5625,46428.26953,14190.31641,644.709595,24366.42489,40172.9926,1920.953661,39.182931,1.47799,0.975213,11308.28881
"991",991,"MA","Middlesex","Waltham","MAPC",0.158338741,0.416363636,310102,76425,47114,14481,16085,0,673,0,54.058521,55.306831,17.722429,17.624426,298102.4375,45438.25781,15259.01953,638.440796,15217.69411,58806.36597,2448.052654,52.571805,1.944723,1.321163,15377.61816
"992",992,"MA","Middlesex","Waltham","MAPC",0.386693017,0.420647149,299050,67348,44191,11748,15571,0,673,0,58.042118,56.023449,19.826229,19.823509,290536.3125,42998.91016,14998.85742,648.271179,60000.71276,116324.1153,5865.548612,114.406256,4.660951,2.994352,34771.73824
"993",993,"MA","Middlesex","Waltham","MAPC",0.504834254,0.44494721,306091,308410,50920,30009,23162,6273,673,114,53.844288,56.754478,17.438843,17.830173,306195.7188,49975.66016,22399.28906,647.755493,3028.645342,27119.21323,1377.546364,27.057351,0.963388,0.681482,7863.965004
"994",994,"MA","Middlesex","Waltham","MAPC",0.5112,0.436149312,312568,81739,49830,14370,23828,0,673,114,60.535469,60.510807,21.886084,22.608273,304344.375,48566.68359,22979.08984,653.084778,40992.16061,85528.64766,4330.083572,84.456027,3.428893,2.20012,25465.99246
"995",995,"MA","Middlesex","Waltham","MAPC",0.41885626,0.46,302800,129694,50665,19507,23162,0,673,114,58.882202,58.650379,21.170408,21.599993,295686.75,49384.65625,22210.22852,650.029602,17602.97419,71372.35265,3964.467451,72.024986,2.729329,1.929435,22107.73592
"996",996,"MA","Middlesex","Waltham","MAPC",0.242071882,0.360178971,296709,56558,48930,10299,23828,0,673,0,63.967937,65.892548,16.443077,16.760612,288915.6563,47676.35156,23054.73633,651.159851,0,49146.34974,2032.899534,41.604745,1.74078,1.066165,12697.02305
"997",997,"MA","Middlesex","Waltham","MAPC",0.454836415,0.386382281,307099,66762,50017,12660,23162,0,673,114,64.255669,67.80896,17.144539,17.410419,298018.3125,48605.53516,22286.86719,651.879272,0,27991.77437,1198.58306,25.080374,1.040256,0.633572,7526.09849
"998",998,"MA","Middlesex","Waltham","MAPC",0.363984674,0.374795417,303340,30933,49867,5873,23162,0,673,0,69.931526,72.151314,20.165413,20.517845,295538.4063,48607.03516,22498.65234,653.725586,10652.3554,54298.44847,2492.259884,50.589768,2.050009,1.277781,14974.80819
"999",999,"MA","Middlesex","Newton","MAPC",0.271221532,0.325925926,380673,60863,61331,10114,28922,0,1250,0,62.108856,54.554962,22.185198,21.566652,358284.7813,57745.57422,26897.32422,1162.494141,826741.7318,1174951.617,48552.62319,1139.721622,47.706816,27.047995,313789.7786
"1000",1000,"MA","Middlesex","Newton","MAPC",0.19665272,0.326781327,353601,61824,55114,10366,41296,0,1086,0,61.013565,56.901314,17.23842,16.724237,337128.8125,52587.76563,38964.64844,1024.690308,187622.9695,291201.1154,15394.23357,300.682033,12.284951,7.922119,90011.8998
"1001",1001,"MA","Middlesex","Newton","MAPC",0.225294835,0.328066914,352678,100253,58895,15880,40698,0,1032,0,62.923531,59.507645,17.922132,17.470589,339694.4375,56682.50391,38604.67969,978.91864,81162.45884,135879.0702,6847.321951,135.640576,5.384088,3.489148,40253.97384
"1002",1002,"MA","Middlesex","Newton","MAPC",0.253481894,0.328629032,348785,53668,54584,10412,40785,0,1177,0,66.043762,59.517559,22.180067,21.703142,333995.6563,52370.39063,38741.12109,1118.016357,55103.18627,105459.6963,6262.447727,105.596883,4.257254,2.877605,32770.83968
"1003",1003,"MA","Middlesex","Newton","MAPC",0.206764866,0.211360634,334314,54861,55546,10129,40698,0,673,0,69.010651,66.394737,19.411419,18.946663,325625,54133.85547,39432.58203,652.074463,73781.2876,113233.3597,5947.982568,113.746149,4.30847,2.967556,33893.52569
"1004",1004,"MA","Middlesex","Newton","MAPC",0.233626588,0.25,345719,233047,57996,26940,40698,0,673,0,61.788517,63.208485,17.871588,17.76619,341459,56821.8125,39159.25781,647.554626,1552.510157,12779.72608,488.037535,10.733035,0.47729,0.270194,3248.013253
"1005",1005,"MA","Middlesex","Newton","MAPC",0.231904427,0.198518519,338591,421473,57840,42426,42728,0,941,0,61.48867,63.606171,19.978233,19.932491,342700.0938,57075.81641,40609.64844,894.347473,278139.3634,454342.6084,20978.41203,433.975086,17.873312,11.097765,128037.9464
"1006",1006,"MA","Middlesex","Newton","MAPC",0.200896496,0.180497925,313935,44765,51112,7733,23828,0,673,0,71.555763,77.412079,16.725832,16.910063,307032.625,49999.62891,23216.97656,655.742188,10211.33345,37446.33118,1981.979332,35.983381,1.516908,0.970571,11137.63207
"1007",1007,"MA","Middlesex","Newton","MAPC",0.135272392,0.171324423,330569,83862,54751,13768,40698,0,673,0,68.262321,73.259491,17.483639,17.626904,322797.2813,53459.96094,39415.94141,651.799316,53054.73742,83706.9763,3963.261632,79.239611,3.018162,2.024296,23189.5754
"1008",1008,"MA","Middlesex","Newton","MAPC",0.256157635,0.151515152,357972,236631,58157,26117,44434,0,673,0,74.191246,79.853012,20.649591,21.135536,354588.75,57263.65234,43195.08203,654.235291,28019.89399,58908.78323,4742.260687,62.562673,2.242886,1.816294,19927.53181
"1009",1009,"MA","Middlesex","Newton","MAPC",0.243902439,0.195121951,313104,62781,52327,12151,23828,0,673,0,78.608482,81.686417,19.05941,19.35965,306746.5938,51306.65234,23222.84375,655.907898,25609.54739,103563.8143,4232.330736,92.333607,3.830199,2.285049,26924.69499
"1010",1010,"MA","Middlesex","Newton","MAPC",0.20836143,0.208103131,351160,154460,56202,18375,27914,0,714,0,75.589043,71.373199,21.328051,22.00519,343785.9688,54783.91406,26867.53906,687.232971,40594.46683,89698.18233,4315.083831,82.632465,3.197548,2.155915,24905.57092
"1011",1011,"MA","Middlesex","Newton","MAPC",0.245103229,0.21887287,328977,61491,54015,8805,27914,0,714,0,75.98481,74.645317,19.686546,19.945862,318622.4063,52264.88281,26833.42773,686.360535,26725.61402,42129.19372,1842.083701,40.358707,1.56616,0.987448,11468.37846
"1012",1012,"MA","Middlesex","Newton","MAPC",0.211153221,0.218375499,349694,185363,56470,22073,27248,6101,545,226,67.525116,65.803459,21.396446,21.662117,341598.3438,54775.45313,26206.20508,529.284668,233200.7619,341208.3209,12660.23076,308.433487,13.055465,7.431879,85344.81912
"1013",1013,"MA","Middlesex","Newton","MAPC",0.184434968,0.330143541,413219,63848,63303,9597,30528,666,1154,247,58.057007,55.451145,17.083632,17.444929,392268.2813,60082.42188,28737.26953,1099.610107,696500.9071,920126.7828,35644.29329,852.953004,36.204522,20.715752,236598.1599
"1014",1014,"MA","Middlesex","Newton","MAPC",0.124302789,0.162740899,332489,59220,51132,8753,28073,666,889,0,62.580803,60.879955,17.39624,17.111963,318686,48991.40625,26688.6543,844.096008,59152.75524,72537.47769,4078.844806,77.923075,2.700643,2.001844,22570.97923
"1015",1015,"MA","Middlesex","Newton","MAPC",0.148891677,0.139226519,387906,118094,55350,19346,31501,0,788,52,56.85825,57.639534,15.843038,15.888408,373849.4375,53474.27344,29859.87109,749.656128,44361.13808,53525.32058,3384.747152,57.011377,2.075399,1.56172,17413.07388
"1016",1016,"MA","Middlesex","Newton","MAPC",0.213304411,0,365772,408780,51315,45121,32152,666,796,299,37.483082,38.020592,28.276274,27.669558,373549.125,50194.94141,26458.39844,706.127747,0,0,0,0,0,0,0
"1017",1017,"MA","Middlesex","Newton","MAPC",0.26335346,0.15625,314152,419370,46172,45552,29972,1467,674,0,52.457008,53.106583,20.929777,21.068661,371012.5313,45836.94922,14567.70606,309.765869,35375.40626,82969.9427,4419.299853,81.605245,2.903493,2.173097,24501.53587
"1018",1018,"MA","Middlesex","Newton","MAPC",0.141643059,0.154738878,326464,378206,49085,40599,29972,606,798,226,58.288353,56.967064,19.613247,19.004866,329199.5,48636.36328,28419.48047,767.759583,104177.4299,138249.6147,8800.220772,150.967156,5.474843,4.176937,46189.83755
"1019",1019,"MA","Middlesex","Newton","MAPC",0.121373594,0.105691057,349764,393252,56404,43540,35774,606,779,226,55.409191,55.565884,18.481354,18.287354,352211.0625,55680.14453,33795.10938,747.882935,69141.30631,102979.6443,5955.375022,102.637814,3.758722,2.75693,30976.15152
"1020",1020,"MA","Middlesex","Newton","MAPC",0.181607419,0.14511041,313321,250571,50392,29836,35693,0,720,0,56.342533,56.173038,18.191311,18.151411,305095,47697.26953,31013.92578,625.613647,60485.13794,92077.12055,4417.245806,90.46337,3.17565,2.254367,25716.03094
"1021",1021,"MA","Middlesex","Newton","MAPC",0.176844162,0.247873633,352361,61582,58322,9953,42728,0,889,0,65.767365,64.244339,18.503702,18.23888,338206.25,55967.46094,40648.05859,845.724609,111914.189,176480.7638,8075.585045,165.359595,6.576055,4.196696,47710.55925
"1022",1022,"MA","Middlesex","Newton","MAPC",0.152282572,0.198319328,339471,193766,57406,23114,43078,0,889,0,62.045788,64.708755,18.246937,18.101748,333654.3438,56037.03516,41358.28906,853.510315,4009.124172,19074.75979,736.133242,16.761935,0.618023,0.404892,4674.457985
"1023",1023,"MA","Middlesex","Newton","MAPC",0.136886735,0.206624606,347519,181357,58422,21731,43078,0,818,0,62.744003,67.028732,17.050056,17.067804,342099.6563,57225.32422,41673.01563,791.320984,309955.8359,469873.5429,22219.26089,435.021538,17.844525,11.52395,130768.3589
"1024",1024,"MA","Middlesex","Newton","MAPC",0.162211422,0.152684564,343378,67402,56798,11643,46814,0,402,0,59.879131,62.157352,19.706326,19.68465,334711.4375,55379.97656,45343.88281,389.375854,65757.83338,103183.0564,5376.720368,101.374965,3.9155,2.66373,30486.85889
"1025",1025,"MA","Middlesex","Newton","MAPC",0.136152955,0.197255575,336286,311580,55592,34867,40653,2471,402,226,58.186558,58.322021,18.54081,18.563231,335078.0938,54578.71875,38786.21484,393.39505,63556.46047,81155.89873,4225.076116,79.613981,2.89711,2.072082,23495.86563
"1026",1026,"MA","Middlesex","Newton","MAPC",0.155979203,0.179028133,361640,141315,58455,16386,46303,0,545,0,72.721756,75.050163,16.50857,16.852442,356674.0938,57506.80078,45259.37109,532.716187,410793.417,601745.7999,27190.40027,568.687546,23.700618,14.475766,165234.2978
"1027",1027,"MA","Middlesex","Newton","MAPC",0.252199413,0.20824295,341019,234831,55613,27833,48947,1865,381,226,63.723148,64.383743,17.737171,17.976503,335739.375,54231.79297,46606.10156,373.293457,97793.40149,162878.7918,7231.588504,167.389927,6.502705,3.83631,43845.1572
"1028",1028,"MA","Middlesex","Newton","MAPC",0.207845836,0.274900398,353165,389156,56585,45678,29892,606,381,226,36.723087,37.346806,22.367239,22.836615,358703.8125,54906.48438,25385.06055,357.146454,22047.60112,58443.27139,2584.23205,54.087386,2.056461,1.335454,15504.25625
"1029",1029,"MA","Middlesex","Newton","MAPC",0.185064935,0.12568306,346230,495960,55216,49374,25250,6861,404,0,60.145607,59.643303,25.573551,26.280394,356488.5625,54815.74609,23990.09961,376.320465,72974.07143,106917.0306,6477.085367,112.610663,3.97883,3.048706,34005.60938
"1030",1030,"MA","Middlesex","Newton","MAPC",0.214285714,0.24912892,351375,172392,55616,19581,25250,0,404,226,67.381325,67.510384,22.303453,22.477165,343708.9063,54072.57031,24168.50977,396.376038,587164.2621,850476.1079,24008.63023,815.235773,39.333004,16.307554,196107.9165
"1031",1031,"MA","Middlesex","Newton","MAPC",0.142414861,0.10816777,347701,245962,56269,28521,25250,1865,404,226,60.426685,60.909077,18.389231,18.513432,343351.6875,55082.76953,24250.28906,396.390503,16009.06451,36062.42809,1446.755418,32.187364,1.085785,0.78561,8983.842936
"1032",1032,"MA","Middlesex","Newton","MAPC",0.182907348,0.111358575,332590,403343,55808,43606,25250,2471,290,226,55.644051,56.378883,17.933006,17.582817,336266.9688,55173.875,24066.19336,286.67395,129540.6688,165640.5675,7539.390015,150.239811,6.419492,4.005047,46369.00848
"1033",1033,"MA","Middlesex","Newton","MAPC",0.100147275,0.115226337,328031,443210,54431,47364,42631,5467,288,226,54.701633,55.621773,18.398161,18.277718,334707.875,54021.32813,40476.62109,284.405884,9624.995066,23931.19195,1179.143508,23.16153,0.908918,0.59559,6824.161115
"1034",1034,"MA","Middlesex","Newton","MAPC",0.156989247,0.140350877,337451,613467,57597,60971,37024,71040,897,301,50.639858,51.25008,19.763742,19.73205,358000.7188,57848.19531,39556.52734,852.627197,70356.81275,86135.82172,4865.34245,87.375748,3.521584,2.427469,27740.44001
"1035",1035,"MA","Middlesex","Newton","MAPC",0.216783217,0.243902439,317663,677696,54554,70871,33846,88179,366,1860.833374,52.663322,50.368885,23.038639,22.928326,344001.7813,55747.69922,37820.81641,475.356903,249017.6205,308701.6884,20290.47922,342.12029,12.360005,9.603243,106388.2512
"1036",1036,"MA","Middlesex","Newton","MAPC",0.224029207,0.220625528,338008,439617,58263,46647,32224,5467,1622,226,55.74667,56.331181,18.615986,18.678047,344155.7813,57560.17578,30605.08008,1537.535645,161125.2357,203693.8268,10935.30761,201.968422,8.620451,5.548317,63856.66885
"1037",1037,"MA","Middlesex","Newton","MAPC",0.259641256,0.242387333,296787,516995,48749,51402,33846,6434,366,226,51.493576,51.748878,19.455729,19.082909,315337.1875,48972.48438,31536.83008,354.206482,15389.40264,34721.7244,2390.160799,37.196503,1.605038,1.140103,12853.04901
"1038",1038,"MA","Middlesex","Newton","MAPC",0.17872807,0.15483871,366004,678959,51929,71658,32152,69842,796,1833.833374,46.893349,46.168343,17.241537,16.735415,385136.625,53135.13672,34456.19141,859.448242,34299.27009,46578.05614,2597.814824,46.978606,1.686449,1.233788,13805.51449
"1039",1039,"MA","Middlesex","Newton","MAPC",0.145516074,0.239892183,297300,90944,49123,11666,33846,0,418,0,64.625443,66.046265,21.084032,19.600248,290981.7188,47976.125,32809.69141,405.201538,23886.7069,74762.07227,2321.307708,61.2289,2.463161,1.428576,16369.63713
"1040",1040,"MA","Middlesex","Newton","MAPC",0,0,262700,532721,41194,53274,29760,5686,377,69,73.620071,68.199661,35.703911,35.273445,279104.1563,41927.875,28297.47266,358.288574,2199.253701,3482.540165,126.540898,2.909848,0.108773,0.071609,810.705937
"1041",1041,"MA","Middlesex","Newton","MAPC",0.269302038,0.159663866,232350,197988,37149,23109,29760,0,247,0,63.519073,62.65086,23.176983,19.292645,231340.7344,36736.62109,28885.90234,239.745224,282372.8902,398141.5027,20011.48805,374.557017,18.214811,10.46743,122294.2355
"1042",1042,"MA","Middlesex","Newton","MAPC",0.219911783,0.162257496,294784,8969,50221,1737,31786,0,1744,0,88.566086,67.075401,15.650414,15.789947,290922.8438,49566.01563,31356.5957,1720.439941,41863.74628,73200.49423,3205.707999,67.847167,2.969699,1.732032,20121.29393
"1043",1043,"MA","Middlesex","Newton","MAPC",0.264618434,0.218958611,313952,282117,52476,32191,31558,0,1622,226,60.959766,61.448483,19.122488,18.858213,312488.3438,51543.375,30107.0918,1557.817627,54371.70563,98050.89875,4648.672463,90.462835,4.162037,2.401804,27837.85303
"1044",1044,"MA","Middlesex","Newton","MAPC",0.396433471,0.273006135,315766,376462,54415,40282,34202,2471,897,226,61.536068,62.013069,22.737404,22.754158,318326.4063,53818.80859,32863.44922,868.694336,44994.55535,68053.96224,3326.129724,68.233426,2.929961,1.780042,20629.20455
"1045",1045,"MA","Middlesex","Newton","MAPC",0.294452888,0.274641148,334265,507926,56179,50405,25761,6861,311,226,55.388714,55.562481,21.221558,21.049652,344649.0938,55833.74219,24630.87109,305.917419,112526.2437,143431.9545,7039.39392,128.159251,5.598461,3.58729,41500.69923
"1046",1046,"MA","Middlesex","Newton","MAPC",0.292079208,0.269035533,321128,165395,55255,15759,19488,0,389,0,67.87204,66.108475,22.512075,22.335365,315776.25,53897.72266,18818.29492,375.631989,54093.00781,89701.31372,5938.508242,101.668797,4.194499,2.977882,33388.89002
"1047",1047,"MA","Middlesex","Newton","MAPC",0.214996682,0.231467474,274818,66126,46219,7349,31558,0,1622,0,70.844177,70.000633,21.283787,21.3769,267987.1875,44946.72266,30525.05469,1568.909302,27075.19612,44077.23179,2596.232662,46.287322,2.062602,1.294932,14839.87746
"1048",1048,"MA","Middlesex","Newton","MAPC",0.206930693,0.162921348,277718,10482,42738,1349,29921,0,1780,0,74.365547,81.011971,17.085527,18.211283,274951.3125,42309.49609,29611.22852,1761.571655,30634.04655,44626.66556,3063.968976,48.674717,1.796221,1.376002,15313.40518
"1049",1049,"MA","Middlesex","Newton","MAPC",0,0,276709,3368,49482,116,17332,0,1622,0,96.738487,93.565895,28.040318,28.525038,274613.6563,49103.57422,17199.13867,1609.566284,0,0,0,0,0,0,0
"1050",1050,"MA","Middlesex","Newton","MAPC",0.265454545,0.208333333,255286,6240,39419,347,14916,0,1744,0,41.746914,36.028927,23.784845,24.719816,198894.6563,30571.94922,11538.57813,1349.107056,0,0,0,0,0,0,0
"1051",1051,"MA","Middlesex","Newton","MAPC",0.237402413,0.188492063,256649,14050,39772,2262,30066,1519,1780,0,72.316612,73.126007,18.000765,19.621588,253454.0625,39278.00781,29690.04883,1756.558228,43723.37241,61332.5612,3422.735484,62.527932,2.486113,1.655677,18982.09627
"1052",1052,"MA","Norfolk","Dedham","MAPC",0.166208035,0.234082397,268317,8006,42417,2336,14994,0,1241.5,0,94.296638,93.393005,21.256258,21.714912,267030.0313,42218.83594,14919.86914,1235.361938,100347.2386,137385.263,3846.091855,138.689193,6.474523,2.642673,31635.65112
"1053",1053,"MA","Norfolk","Dedham","MAPC",0.127221703,0.334872979,242550,9748,35585,2896,8893,0,1740.5,531,70.947754,57.185802,18.423275,18.762634,239424.5938,35146.14844,8773.610352,1724.262329,31918.19116,41100.14003,2744.596527,44.957635,1.666476,1.224919,13617.66878
