"","TAZ_ID","State","County","Town","RPA","pop_pct_min","pop_pct_non-min","pop_pct_low","pop_pct_non_low","nb_Jobs60Trn","nb_Retl60Trn","nb_HEdu40Trn","nb_Heal40Trn","nb_TrnProdTm","nb_TrnAttrTm","nb_HwyProdTm","nb_HwyAttrTm","nb_CongVMT_sqmi","nb_CO_sqmi","b_Jobs60Trn","b_Retl60Trn","b_HEdu40Trn","b_Heal40Trn","b_TrnProdTm","b_TrnAttrTm","b_HwyProdTm","b_HwyAttrTm","b_CongVMT_sqmi","b_CO_sqmi"
"1023",1023,"MA","Middlesex","Newton","MAPC",0.136886735,0.863113265,0.206624606,0.793375394,181357,21731,0,0,62.71941,67.01384,17.019577,17.057413,310418.7395,435.828032,181357,21731,0,0,62.744003,67.028732,17.050056,17.067804,309955.8359,435.021538
"1024",1024,"MA","Middlesex","Newton","MAPC",0.162211422,0.837788578,0.152684564,0.847315436,67402,11643,0,0,59.846859,62.168442,19.668076,19.676714,66036.86087,101.730587,67402,11643,0,0,59.879131,62.157352,19.706326,19.68465,65757.83338,101.374965
"1025",1025,"MA","Middlesex","Newton","MAPC",0.136152955,0.863847045,0.197255575,0.802744425,311580,34867,2471,226,58.160179,58.254604,18.542435,18.552593,64321.93291,80.311097,311580,34867,2471,226,58.186558,58.322021,18.54081,18.563231,63556.46047,79.613981
"1026",1026,"MA","Middlesex","Newton","MAPC",0.155979203,0.844020797,0.179028133,0.820971867,141315,16386,0,0,72.73233,75.073875,16.492674,16.843916,411599.1939,570.039581,141315,16386,0,0,72.721756,75.050163,16.50857,16.852442,410793.417,568.687546
"1027",1027,"MA","Middlesex","Newton","MAPC",0.252199413,0.747800587,0.20824295,0.79175705,234831,27833,1865,226,63.745415,64.40094,17.724945,17.97455,98422.24709,169.065302,234831,27833,1865,226,63.723148,64.383743,17.737171,17.976503,97793.40149,167.389927
"1028",1028,"MA","Middlesex","Newton","MAPC",0.207845836,0.792154164,0.274900398,0.725099602,392286,45731,606,226,36.740673,37.373077,22.346256,22.831747,22817.97815,54.819084,389156,45678,606,226,36.723087,37.346806,22.367239,22.836615,22047.60112,54.087386
"1029",1029,"MA","Middlesex","Newton","MAPC",0.185064935,0.814935065,0.12568306,0.87431694,495960,49374,6861,0,60.128536,59.621151,25.543806,26.276165,73363.47045,113.079076,495960,49374,6861,0,60.145607,59.643303,25.573551,26.280394,72974.07143,112.610663
"1030",1030,"MA","Middlesex","Newton","MAPC",0.214285714,0.785714286,0.24912892,0.75087108,173257,19606,0,226,67.344078,67.497368,22.288055,22.473688,590578.5463,813.854366,172392,19581,0,226,67.381325,67.510384,22.303453,22.477165,587164.2621,815.235773
"1031",1031,"MA","Middlesex","Newton","MAPC",0.142414861,0.857585139,0.10816777,0.89183223,246859,28549,1865,226,60.408577,60.88311,18.381275,18.511225,16983.0635,32.501519,245962,28521,1865,226,60.426685,60.909077,18.389231,18.513432,16009.06451,32.187364
"1032",1032,"MA","Middlesex","Newton","MAPC",0.182907348,0.817092652,0.111358575,0.888641425,403845,43836,2471,226,55.650463,56.396259,17.91692,17.580246,130194.8263,150.661774,403343,43606,2471,226,55.644051,56.378883,17.933006,17.582817,129540.6688,150.239811
"1033",1033,"MA","Middlesex","Newton","MAPC",0.100147275,0.899852725,0.115226337,0.884773663,443712,47594,5467,226,54.652653,55.633289,18.369749,18.278217,9629.898582,23.150342,443210,47364,5467,226,54.701633,55.621773,18.398161,18.277718,9624.995066,23.16153
"1034",1034,"MA","Middlesex","Newton","MAPC",0.156989247,0.843010753,0.140350877,0.859649123,612683,60775,71040,301,50.614845,51.240406,19.736769,19.728712,68654.89123,87.115991,613467,60971,71040,301,50.639858,51.25008,19.763742,19.73205,70356.81275,87.375748
"1035",1035,"MA","Middlesex","Newton","MAPC",0.216783217,0.783216783,0.243902439,0.756097561,677452,70806,88179,1860.833374,52.670074,50.346153,23.015688,22.927225,253323.9869,343.235303,677696,70871,88179,1860.833374,52.663322,50.368885,23.038639,22.928326,249017.6205,342.12029
"1036",1036,"MA","Middlesex","Newton","MAPC",0.224029207,0.775970793,0.220625528,0.779374472,439617,46647,5467,226,55.74947,56.331196,18.579718,18.673111,168505.5208,203.446708,439617,46647,5467,226,55.74667,56.331181,18.615986,18.678047,161125.2357,201.968422
"1037",1037,"MA","Middlesex","Newton","MAPC",0.259641256,0.740358744,0.242387333,0.757612667,516995,51402,6434,226,51.500103,51.750378,19.424717,19.075632,16169.21498,37.457887,516995,51402,6434,226,51.493576,51.748878,19.455729,19.082909,15389.40264,37.196503
"1038",1038,"MA","Middlesex","Newton","MAPC",0.17872807,0.82127193,0.15483871,0.84516129,678715,71593,69842,1833.833374,46.942093,46.330833,17.214533,16.727699,34326.58918,47.058012,678959,71658,69842,1833.833374,46.893349,46.168343,17.241537,16.735415,34299.27009,46.978606
"1039",1039,"MA","Middlesex","Newton","MAPC",0.145516074,0.854483926,0.239892183,0.760107817,90944,11666,0,0,64.616745,66.048767,21.063236,19.595387,23765.51359,61.17058,90944,11666,0,0,64.625443,66.046265,21.084032,19.600248,23886.7069,61.2289
"1040",1040,"MA","Middlesex","Newton","MAPC",0,1,0,1,532333,53201,5686,69,73.623695,68.183235,35.682285,35.265541,2200.779176,2.868417,532721,53274,5686,69,73.620071,68.199661,35.703911,35.273445,2199.253701,2.909848
"1041",1041,"MA","Middlesex","Newton","MAPC",0.269302038,0.730697962,0.159663866,0.840336134,197988,23109,0,0,63.518047,62.643375,23.152018,19.287582,283942.5366,376.367506,197988,23109,0,0,63.519073,62.65086,23.176983,19.292645,282372.8902,374.557017
"1042",1042,"MA","Middlesex","Newton","MAPC",0.219911783,0.780088217,0.162257496,0.837742504,8969,1737,0,0,88.577553,67.105217,15.631757,15.787111,42241.9401,68.492704,8969,1737,0,0,88.566086,67.075401,15.650414,15.789947,41863.74628,67.847167
"1043",1043,"MA","Middlesex","Newton","MAPC",0.264618434,0.735381566,0.218958611,0.781041389,282117,32191,0,226,60.960373,61.449615,19.096455,18.854094,52472.95592,91.097833,282117,32191,0,226,60.959766,61.448483,19.122488,18.858213,54371.70563,90.462835
"1044",1044,"MA","Middlesex","Newton","MAPC",0.396433471,0.603566529,0.273006135,0.726993865,376462,40282,2471,226,61.526615,62.019642,22.721855,22.753679,45164.35934,68.369082,376462,40282,2471,226,61.536068,62.013069,22.737404,22.754158,44994.55535,68.233426
"1045",1045,"MA","Middlesex","Newton","MAPC",0.294452888,0.705547112,0.274641148,0.725358852,507926,50405,6861,226,55.39542,55.558281,21.20875,21.047533,113119.8888,128.104319,507926,50405,6861,226,55.388714,55.562481,21.221558,21.049652,112526.2437,128.159251
"1046",1046,"MA","Middlesex","Newton","MAPC",0.292079208,0.707920792,0.269035533,0.730964467,165395,15759,0,0,67.866272,66.109192,22.501276,22.334539,54367.48445,102.049929,165395,15759,0,0,67.87204,66.108475,22.512075,22.335365,54093.00781,101.668797
"1047",1047,"MA","Middlesex","Newton","MAPC",0.214996682,0.785003318,0.231467474,0.768532526,66917,7517,0,0,70.81292,69.996872,21.258087,21.372889,27153.7214,46.548369,66126,7349,0,0,70.844177,70.000633,21.283787,21.3769,27075.19612,46.287322
"1048",1048,"MA","Middlesex","Newton","MAPC",0.206930693,0.793069307,0.162921348,0.837078652,10482,1349,0,0,74.401077,81.047623,17.059303,18.214582,31001.19912,49.532059,10482,1349,0,0,74.365547,81.011971,17.085527,18.211283,30634.04655,48.674717
"1049",1049,"MA","Middlesex","Newton","MAPC",0,1,0,1,3368,116,0,0,96.726646,93.553513,28.014576,28.517103,0,0,3368,116,0,0,96.738487,93.565895,28.040318,28.525038,0,0
"1050",1050,"MA","Middlesex","Newton","MAPC",0.265454545,0.734545455,0.208333333,0.791666667,6240,347,0,0,41.747944,36.028038,23.764206,24.716642,0,0,6240,347,0,0,41.746914,36.028927,23.784845,24.719816,0,0
"1051",1051,"MA","Middlesex","Newton","MAPC",0.237402413,0.762597587,0.188492063,0.811507937,14050,2262,1519,0,72.365822,73.151741,17.979959,19.621771,44147.57879,63.529457,14050,2262,1519,0,72.316612,73.126007,18.000765,19.621588,43723.37241,62.527932
"1052",1052,"MA","Norfolk","Dedham","MAPC",0.166208035,0.833791965,0.234082397,0.765917603,8006,2336,0,0,94.237244,93.346664,21.232353,21.7171,100825.1216,139.234719,8006,2336,0,0,94.296638,93.393005,21.256258,21.714912,100347.2386,138.689193
"1053",1053,"MA","Norfolk","Dedham","MAPC",0.127221703,0.872778297,0.334872979,0.665127021,9748,2896,0,531,70.979416,57.221813,18.402884,18.766476,32115.6809,45.270767,9748,2896,0,531,70.947754,57.185802,18.423275,18.762634,31918.19116,44.957635
"1054",1054,"MA","Norfolk","Dedham","MAPC",0.172413793,0.827586207,0.335640138,0.664359862,20696,4673,0,0,74.143318,74.935944,18.439489,18.741362,2357.689612,19.90197,20696,4673,0,0,74.15863,74.937416,18.459299,18.741251,2313.203279,19.813214
"1055",1055,"MA","Norfolk","Dedham","MAPC",0.088017429,0.911982571,0.234978541,0.765021459,26721,5475,0,0,68.277519,70.520416,19.075743,19.517839,120006.3687,178.24028,26721,5475,0,0,68.400505,70.439255,19.099712,19.51622,118632.5239,177.395308
"1056",1056,"MA","Norfolk","Dedham","MAPC",0.081081081,0.918918919,0.214285714,0.785714286,24335,4895,0,0,60.643761,67.108856,20.356562,21.10446,107619.0528,153.47893,24335,4895,0,0,60.762627,67.032784,20.37759,21.100164,109162.7754,153.067174
"1057",1057,"MA","Norfolk","Dedham","MAPC",0.025641026,0.974358974,0.3125,0.6875,25068,4991,0,0,82.227646,77.953308,23.591776,24.567179,385384.4108,563.360763,25068,4991,0,0,82.228325,77.935631,23.609539,24.565842,382567.1573,560.202568
"1058",1058,"MA","Norfolk","Dedham","MAPC",0.194690265,0.805309735,0.23943662,0.76056338,33397,6358,0,0,67.393425,66.154655,22.12286,23.079151,76013.05568,252.033568,33397,6358,0,0,67.509262,66.113945,22.144249,23.076065,75735.34188,249.88765
"1059",1059,"MA","Norfolk","Dedham","MAPC",0.228622328,0.771377672,0.255427842,0.744572158,27926,3804,0,0,69.705582,65.737808,20.152987,20.750648,56806.93482,94.892575,27926,3804,0,0,69.681824,65.69944,20.183346,20.749596,56627.61375,94.085318
"1060",1060,"MA","Norfolk","Dedham","MAPC",0.221488595,0.778511405,0.324825986,0.675174014,18809,4526,0,0,68.762039,71.640846,17.383368,17.758245,14137.66772,28.54349,18809,4526,0,0,69.065361,71.50705,17.43157,17.756784,14184.64651,28.956826
"1061",1061,"MA","Norfolk","Dedham","MAPC",0.416898793,0.583101207,0.179180887,0.820819113,22432,4219,0,0,80.170128,76.482452,21.390608,21.959379,102952.1549,168.329609,22432,4219,0,0,80.209023,76.52874,21.409168,21.964376,93992.27649,167.527776
"1062",1062,"MA","Norfolk","Dedham","MAPC",0.285714286,0.714285714,0,1,25597,4426,0,0,67.679344,66.397766,20.720222,20.770567,36745.72116,114.760078,25597,4426,0,0,67.665283,66.364777,20.73291,20.76601,36556.25452,114.726727
"1063",1063,"MA","Norfolk","Dedham","MAPC",0.083909181,0.916090819,0.177111717,0.822888283,276874,29336,0,0,66.864868,66.347641,17.743654,17.876812,11939.85391,41.333877,274646,28958,0,0,66.914116,66.36496,17.767239,17.874949,11841.06091,41.138382
"1064",1064,"MA","Norfolk","Dedham","MAPC",0,1,0,1,160823,16235,0,0,98.286095,80.127655,29.728811,30.600523,0,0,160823,16235,0,0,98.287186,80.147911,29.750648,30.59676,0,0
"1065",1065,"MA","Norfolk","Dedham","MAPC",0.097765363,0.902234637,0.181117534,0.818882466,115659,15064,0,0,64.062637,64.012215,15.867641,16.030933,0,12.762295,115659,15064,0,0,64.104729,64.015457,15.89204,16.032684,0,12.426723
"1066",1066,"MA","Norfolk","Dedham","MAPC",0.102825746,0.897174254,0.221761658,0.778238342,356651,35174,0,0,71.691559,70.972404,19.503305,19.6255,3240.060446,24.916612,354423,34796,0,0,71.696404,71.001915,19.533567,19.626125,3199.307516,24.678008
"1067",1067,"MA","Norfolk","Dedham","MAPC",0.072224357,0.927775643,0.196166855,0.803833145,225949,23217,0,0,77.710663,78.127007,20.200624,20.369143,138696.3328,186.384753,223721,22839,0,0,77.696976,78.151382,20.224421,20.369816,139491.3138,186.433674
"1068",1068,"MA","Norfolk","Dedham","MAPC",0.123006135,0.876993865,0.240097009,0.759902991,219399,21070,0,0,68.633217,76.151108,18.522549,18.52413,2774.548092,11.607734,219399,21070,0,0,68.626831,76.123993,18.551796,18.525412,2856.280299,11.965414
"1069",1069,"MA","Norfolk","Milton","MAPC",0.141072148,0.858927852,0.347744361,0.652255639,9015,1366,145,0,9.407275,9.362445,20.957952,20.915619,19597.71058,41.279874,9015,1366,145,0,9.407834,9.364176,20.975971,20.918055,19545.1482,41.084778
"1070",1070,"MA","Norfolk","Milton","MAPC",0.175875486,0.824124514,0.271461717,0.728538283,5815,657,0,0,85.11805,92.968346,21.419096,21.326372,43486.8345,62.635455,5815,657,0,0,84.768059,92.556488,21.379477,21.301464,42739.75512,62.623772
"1071",1071,"MA","Norfolk","Milton","MAPC",0.434051997,0.565948003,0.230331754,0.769668246,14018,1901,145,0,76.527382,76.833984,17.148031,16.611729,19432.42152,39.967339,14018,1901,145,0,76.504463,76.810051,17.170195,16.611696,19420.60148,39.885273
"1072",1072,"MA","Norfolk","Milton","MAPC",0.572641038,0.427358962,0.196323529,0.803676471,437947,45979,733,174,52.772049,51.699375,16.365763,15.993632,122669.637,213.374485,437947,45979,733,174,52.755463,51.675083,16.372225,15.996573,124269.5958,212.842225
"1073",1073,"MA","Norfolk","Milton","MAPC",0.101150818,0.898849182,0.217765043,0.782234957,31951,5224,0,92,66.143417,61.736183,16.842957,16.922125,10007.77095,20.7223,31951,5224,0,92,66.152405,61.729076,16.809355,16.928337,10028.60158,20.756065
"1074",1074,"MA","Norfolk","Milton","MAPC",0.169758813,0.830241187,0.208791209,0.791208791,356765,34835,0,92,54.70401,54.227089,15.484927,15.510773,62199.78655,106.730405,356765,34835,0,92,54.728149,54.208237,15.46158,15.522367,57299.81032,106.954465
"1075",1075,"MA","Norfolk","Milton","MAPC",0.272846811,0.727153189,0.264317181,0.735682819,609807,68789,733,266,48.202808,47.368153,16.354139,16.204351,10776.24681,22.736408,610051,68854,733,266,48.199512,47.378967,16.320217,16.207346,8629.119837,22.702785
"1076",1076,"MA","Norfolk","Milton","MAPC",0.148484848,0.851515152,0.267782427,0.732217573,773862,82472,8678,174,43.530281,43.36879,15.615944,15.639748,19561.72846,42.682238,774106,82537,8678,174,43.505615,43.40929,15.578744,15.653336,19622.2002,42.588274
"1077",1077,"MA","Norfolk","Milton","MAPC",0.116923077,0.883076923,0.24979184,0.75020816,154651,15402,0,0,60.837059,59.417278,19.227009,19.190201,22747.19266,40.029798,154651,15402,0,0,60.922653,59.494656,19.175585,19.204107,21946.192,39.738138
"1078",1078,"MA","Norfolk","Milton","MAPC",0.115275412,0.884724588,0.172413793,0.827586207,426689,45948,733,174,53.423912,53.758915,16.988163,16.696211,218083.5004,240.180724,426689,45948,733,174,53.41592,53.788826,16.960808,16.699516,221875.1239,239.871583
"1079",1079,"MA","Norfolk","Milton","MAPC",0.068661972,0.931338028,0.157622739,0.842377261,10312,1567,0,92,76.059761,64.85437,17.422123,17.150738,7716.986062,22.439831,10312,1567,0,92,76.36647,65.084389,17.37792,17.168606,7712.562652,22.00988
"1080",1080,"MA","Norfolk","Milton","MAPC",0.109229467,0.890770533,0.156392694,0.843607306,407878,42967,0,0,52.614304,55.674477,17.353745,17.097542,349553.325,439.724401,407878,42967,0,0,52.681618,55.743195,17.348549,17.120661,426254.8624,437.256385
"1081",1081,"MA","Norfolk","Quincy","MAPC",0.274578652,0.725421348,0.26012966,0.73987034,31279,4049,0,0,64.149818,66.480392,19.178661,18.907181,194318.56,198.549887,31279,4049,0,0,64.090073,66.468338,19.18494,18.907925,195241.7984,199.557937
"1082",1082,"MA","Norfolk","Quincy","MAPC",0.299753086,0.700246914,0.312761506,0.687238494,37211,7864,0,0,66.566238,70.36042,21.434494,20.966919,134903.7859,140.328581,37211,7864,0,0,66.461586,70.203857,21.440746,20.954123,135151.8336,140.542932
"1083",1083,"MA","Norfolk","Quincy","MAPC",0.345360825,0.654639175,0.329787234,0.670212766,696555,77620,0,163,47.388546,46.422737,24.050552,23.882782,414927.1624,463.061472,695662,77612,0,163,47.411076,46.42342,24.081331,23.888128,414233.9534,462.412999
"1084",1084,"MA","Norfolk","Quincy","MAPC",0.355920602,0.644079398,0.364394993,0.635605007,564172,62801,0,163,48.650414,49.186661,19.331924,18.646715,33472.13533,54.747204,564172,62801,0,163,48.605007,49.149986,19.355791,18.633341,32707.89909,54.474209
"1085",1085,"MA","Norfolk","Quincy","MAPC",0.366482505,0.633517495,0.442430704,0.557569296,573382,63755,0,163,46.131435,46.216255,19.73325,19.122732,1175.262162,9.181699,573382,63755,0,163,46.028587,46.101948,19.761028,19.102215,0,9.13719
"1086",1086,"MA","Norfolk","Quincy","MAPC",0.466830467,0.533169533,0.44375,0.55625,773085,83434,9097,315,41.527378,41.569996,18.93145,17.911583,62893.84807,143.418159,773329,83499,9097,315,41.453682,41.475769,18.961941,17.894512,68696.7178,143.349123
"1087",1087,"MA","Norfolk","Quincy","MAPC",0.244596732,0.755403268,0.285035629,0.714964371,40367,8614,0,163,58.958927,61.29599,18.760571,18.568434,63995.4339,119.908859,40367,8614,0,163,58.757683,61.12738,18.775675,18.551647,62395.35817,118.329803
"1088",1088,"MA","Norfolk","Quincy","MAPC",0.396669931,0.603330069,0.335230212,0.664769788,463566,53975,0,163,48.209686,48.752357,16.825239,16.23572,64990.94059,150.624959,463566,53975,0,163,48.056503,48.620991,16.835972,16.200562,64769.56005,148.90003
"1089",1089,"MA","Norfolk","Quincy","MAPC",0.224958949,0.775041051,0.334963325,0.665036675,700355,77209,0,163,43.309021,42.964966,17.820919,17.165283,59543.48833,102.796038,700599,77274,0,163,43.20451,42.840305,17.838732,17.14772,57452.46756,102.114492
"1090",1090,"MA","Norfolk","Quincy","MAPC",0.341944575,0.658055425,0.315429688,0.684570313,848908,91868,52422,598,39.42527,39.896824,15.974394,15.38148,1542.189029,13.524337,848908,91868,52422,598,39.336403,39.797478,16.031271,15.336299,1576.114997,13.628918
"1091",1091,"MA","Norfolk","Quincy","MAPC",0.226470588,0.773529412,0.318996416,0.681003584,554236,59775,0,0,52.234474,50.257519,19.845287,19.546627,92946.05078,129.036524,554236,59775,0,0,52.236015,50.184349,19.883564,19.503614,88879.79689,128.913933
"1092",1092,"MA","Norfolk","Quincy","MAPC",0.217884703,0.782115297,0.236321304,0.763678696,471356,51658,0,163,51.795994,52.908821,18.133043,18.086611,53038.88181,78.961643,471356,51658,0,163,51.836487,52.970051,18.139833,18.084898,53301.0503,79.160105
"1093",1093,"MA","Norfolk","Quincy","MAPC",0.283026114,0.716973886,0.231660232,0.768339768,809038,88647,30483,537,42.824806,43.155144,16.933222,16.518166,79558.59797,115.304349,809282,88712,30483,537,42.845551,43.158886,16.94618,16.514284,80829.62415,115.85079
"1094",1094,"MA","Norfolk","Quincy","MAPC",0.418151678,0.581848322,0.26387316,0.73612684,760705,82015,7945,163,44.105541,44.45863,16.323185,16.059172,0,31.098009,760949,82080,7945,163,44.141861,44.506454,16.325502,16.056177,0,31.286374
"1095",1095,"MA","Norfolk","Quincy","MAPC",0.66407355,0.33592645,0.306034483,0.693965517,854286,92533,57205,612,39.363728,39.576668,17.372648,17.191578,94891.93073,135.266302,854286,92533,57205,612,39.384727,39.602039,17.380829,17.191694,95362.42505,135.640639
"1096",1096,"MA","Norfolk","Quincy","MAPC",0.592905405,0.407094595,0.339207048,0.660792952,850773,91718,56053,612,41.414871,41.87447,19.343309,19.19957,207265.9867,330.222237,850773,91718,56053,612,41.447536,41.916801,19.365826,19.204046,208779.0152,338.9222
"1097",1097,"MA","Norfolk","Quincy","MAPC",0.382786885,0.617213115,0.337513062,0.662486938,744234,79717,2139,163,46.392254,47.181419,16.307535,16.037563,14755.5557,39.99751,744735,79822,2139,163,46.472546,47.282413,16.301142,16.045279,16259.18679,40.158664
"1098",1098,"MA","Norfolk","Quincy","MAPC",0.593796898,0.406203102,0.335757576,0.664242424,813526,88461,30483,582,43.192329,43.887939,17.337389,17.258766,0,0,813526,88461,30483,582,43.25832,43.971306,17.313316,17.263767,0,0
"1099",1099,"MA","Norfolk","Quincy","MAPC",0.5,0.5,0.337696335,0.662303665,798347,87287,30483,537,45.670876,46.128876,22.132942,22.41082,36332.07268,131.221569,798591,87352,30483,537,45.688091,46.153603,22.182758,22.375505,36370.45269,132.348038
"1100",1100,"MA","Norfolk","Quincy","MAPC",0.148459384,0.851540616,0.329157175,0.670842825,1634,221,0,0,62.693718,111.12812,22.981071,23.009998,0,0,1634,221,0,0,62.592579,111.17099,22.982262,22.978983,0,0
